,0
3823,202555.80492739106
3824,450623.4044808476
3825,1165202.6302368417
3826,2651275.5105391103
3827,1358664.6938428064
3828,907672.2165933572
3829,796065.2452877467
3830,984198.7712012151
3831,635367.3882349397
3832,869844.3205566056
3833,638606.2454849627
3834,437328.5461251404
3835,600308.1526364891
3836,1340569.6455081657
3837,832260.6041046393
3838,1397934.1807689196
3839,1317008.57464062
3840,654422.1066200092
3841,1041736.7121840698
3842,1020854.0011296404
3843,667476.9288159966
3844,1447793.618383711
3845,1477534.898596818
3846,1522866.4106283009
3847,3241429.8470679405
3848,806493.1991683712
3849,1424620.3672946065
3850,905557.846590162
3851,2125342.8206797214
3852,676342.2621776179
3853,1123723.521233801
3854,1442548.5945478776
3855,379764.0405671161
3856,883678.0708813715
3857,689524.6283214842
3858,573512.2457419755
3859,445089.45973881
3860,1895157.4696655662
3861,374473.1513865974
3862,1270232.03623227
3863,799110.8005366543
3864,293851.92973254004
3865,802263.490089874
3866,1158764.6383353516
3867,926199.1003216045
3868,858270.9698591084
3869,357482.880733986
3870,148956.59135562024
3871,1538561.2808939635
3872,873021.2511301072
3873,329629.53696126066
3874,216930.42861732558
3875,752361.2464935663
3876,471408.8765614886
3877,1296505.019431495
3878,597739.0899114091
3879,637943.7096370788
3880,2155807.808754568
3881,671088.3397419218
3882,216181.84844208937
3883,242718.0229084041
3884,218964.41470878856
3885,961642.8570871685
3886,2358243.038174024
3887,605366.988957477
3888,1563915.8645227635
3889,647566.3371631425
3890,1734594.1749984361
3891,937659.6632616211
3892,372454.3467394724
3893,512646.49813284917
3894,662218.538273043
3895,853709.2276133093
3896,905750.6676496408
3897,622889.2246716963
3898,858219.5799790088
3899,573331.3919917264
3900,183633.62043161134
3901,345004.83174054144
3902,1327605.25821442
3903,567806.7504284063
3904,96343.05206535633
3905,836380.6575818028
3906,665257.5697829135
3907,334035.7039866474
3908,962367.5068785631
3909,1333743.6307532277
3910,556997.868094895
3911,842559.6346213616
3912,841123.5853387369
3913,1106770.6938961246
3914,1200765.5213531577
3915,252348.89410641076
3916,650915.0994797436
3917,700212.5697668178
3918,389853.388860749
3919,440188.8996248165
3920,668494.450466638
3921,2619587.359894889
3922,815152.8139938862
3923,4202378.4396132855
3924,1747393.6819862272
3925,727956.7165033753
3926,2434518.869065198
3927,48096.943591762705
3928,1421072.0030724362
3929,2702201.962310415
3930,591564.0132579029
3931,1268318.5093587106
3932,598825.197741399
3933,2054775.1222361617
3934,166334.38081089736
3935,657540.450896525
3936,671318.8335248234
3937,1496126.7475283442
3938,1615764.4074853638
3939,867967.7987871979
3940,1477079.0292089933
3941,1274028.5714870938
3942,1206739.7544529384
3943,362421.62463046313
3944,1718729.1100442065
3945,557441.9788930314
3946,340202.3026964378
3947,522436.25284908124
3948,863834.65393379
3949,453427.4937913081
3950,1087003.8020901838
3951,851385.544170136
3952,2111506.701087887
3953,318493.31068378617
3954,713655.6923859158
3955,528838.9116290838
3956,646810.5498574483
3957,634182.5508056285
3958,1825097.7917260162
3959,1800271.4442899956
3960,1522632.1074780966
3961,1045156.4034373495
3962,571949.2933832853
3963,1209119.5837355019
3964,1578201.84122061
3965,550186.8510678429
3966,342229.6327082392
3967,1388402.554711197
3968,223307.71691677716
3969,399394.5061843117
3970,1230794.1787612047
3971,314786.2020194179
3972,1153704.0245172374
3973,902844.7456917485
3974,1121001.9992401376
3975,412327.5393851938
3976,2279907.9683959032
3977,1160079.4996355725
3978,2521067.004565398
3979,912818.9735865586
3980,2716619.599332871
3981,1339239.137539742
3982,1574830.5293882857
3983,1093541.4435129836
3984,1339177.9939372006
3985,390443.15214710776
3986,414653.81688720395
3987,374874.28470046166
3988,4958284.280724644
3989,1206203.0634526855
3990,301000.48458927695
3991,1195696.9059660747
3992,1888143.3044557776
3993,695729.5277762419
3994,940840.8870803255
3995,1087731.4415944892
3996,1170195.8040363523
3997,326199.7776538906
3998,1436622.4336669862
3999,1196341.7131177394
4000,1954841.0638784785
4001,272744.6355036703
4002,1205746.766600128
4003,544547.1485522189
4004,640019.5949074626
4005,1763501.885432363
4006,796968.3217785524
4007,406830.9701209179
4008,725860.7840861127
4009,365950.91550664813
4010,1438760.8329003672
4011,1599201.194737919
4012,482888.4232442168
4013,350080.0620487658
4014,96099.27852758032
4015,666429.9469005404
4016,414673.88154967764
4017,857234.6249238879
4018,2985518.162540182
4019,1555713.2555058573
4020,1346279.4285127781
4021,1768162.6020716662
4022,531111.5789825999
4023,1140491.0564025368
4024,1843460.1930227291
4025,595976.6692919733
4026,100310.68179864384
4027,1534370.6874156015
4028,300063.86205360276
4029,1111360.3685860105
4030,1710437.336380616
4031,1136261.8372367776
4032,274568.466102101
4033,1089854.4875525932
4034,878509.5369840942
4035,1809751.872046105
4036,5344763.115346638
4037,898095.7250649704
4038,201350.3517244737
4039,727587.4182022176
4040,856222.7147785951
4041,867158.5918356287
4042,384205.9636978381
4043,846516.8767450572
4044,781070.2070571812
4045,2521830.1081246776
4046,188924.18106579047
4047,738728.394176884
4048,435506.6688097235
4049,1210853.3970625196
4050,582359.2802083774
4051,191871.40617007436
4052,144745.6315989034
4053,733515.3866320908
4054,844798.2442119562
4055,749482.9173544836
4056,263228.4915103998
4057,1253635.0145058257
4058,485138.75006479793
4059,467489.32363748056
4060,167264.97513696403
4061,529366.6447148201
4062,734630.4994069136
4063,1040380.6183797537
4064,374174.5665400669
4065,895371.336198832
4066,2441266.5493370323
4067,745340.6820343691
4068,1215366.5002479427
4069,1063925.8368177603
4070,1905687.4505209893
4071,1454580.010775496
4072,1540611.1402841539
4073,105972.35648346864
4074,1617954.9036391028
4075,2445581.373637522
4076,1385983.321502748
4077,1501834.059996833
4078,2438924.2414728138
4079,251602.57629421132
4080,417044.3581999609
4081,4109653.125762212
4082,2002165.9655994873
4083,1216471.3336955004
4084,1609394.402536241
4085,1267591.2234424446
4086,265143.60448639607
4087,1728692.9511613569
4088,1005855.2358366142
4089,856037.2818833373
4090,520578.91912437294
4091,1164520.4423192614
4092,521253.9498781529
4093,2737453.6298198793
4094,395905.7289274177
4095,1398367.8582068405
4096,1276605.360612954
4097,575662.2986099373
4098,984081.559205707
4099,497377.3816759261
4100,436040.99726248893
4101,559856.4314453091
4102,728317.3426502013
4103,1445283.7145385004
4104,3858625.112367998
4105,267362.9019039669
4106,671455.163783709
4107,1354135.9492177549
4108,1469813.3629240384
4109,840013.8604506659
4110,835629.6190502052
4111,556024.8390746366
4112,1381532.9225173984
4113,585712.514863281
4114,665302.5394717171
4115,1080117.7610543692
4116,893228.9050423434
4117,1060309.6341260497
4118,1362520.780394866
4119,394996.7061173836
4120,2089138.9674321834
4121,867250.6582439693
4122,360040.74889844545
4123,632975.0798999886
4124,893677.3523993467
4125,1169446.7184264483
4126,900574.5502485973
4127,499860.05239308963
4128,913304.4361795409
4129,1184695.0651546314
4130,1004519.024814482
4131,869012.6385553854
4132,1124551.3292061342
4133,1123559.73872142
4134,687496.4373165529
4135,696120.5564221756
4136,887271.0994807945
4137,1088026.33593479
4138,764207.4699654503
4139,750430.4429630878
4140,398402.67202068225
4141,558888.1179382595
4142,503728.2177125773
4143,259707.93379292355
4144,949416.5517815903
4145,557967.0751730878
4146,786090.6380873239
4147,461478.57241437497
4148,1752843.9467952964
4149,985571.0259347531
4150,88501.51928579157
4151,321720.17216906516
4152,1999466.5640608056
4153,670145.3941564612
4154,526696.3408698143
4155,788546.7075960254
4156,308227.3514250218
4157,3179374.9740318665
4158,852792.9979818482
4159,767057.513947192
4160,835296.0166929379
4161,2252699.0013880995
4162,2361916.8417265154
4163,569656.8348229735
4164,1989978.7810007797
4165,1560426.2868228296
4166,420283.26683938765
4167,1386598.1318170265
4168,214437.98542867688
4169,1809829.7335366653
4170,329653.45199051686
4171,613955.7388860214
4172,301012.8885246501
4173,447254.45863516646
4174,158982.32905046805
4175,431671.56959493994
4176,622079.4170929164
4177,902609.6791876773
4178,856680.3585026918
4179,1877846.926480565
4180,809321.8711107433
4181,161723.43447088098
4182,958412.0410283906
4183,858219.5799790088
4184,1817253.7557480768
4185,274070.24236913084
4186,265966.92096790776
4187,1590315.3070000317
4188,238481.72090907037
4189,857234.6249238879
4190,949261.6656325231
4191,1621334.7018272567
4192,100278.8957033137
4193,1667282.8660763633
4194,680745.0458773803
4195,581741.7857322356
4196,765148.157867851
4197,1255935.7664081808
4198,442169.2761220904
4199,1214783.1288227485
4200,869103.370474404
4201,996580.4427007401
4202,422964.6966851978
4203,452189.80299684696
4204,396491.42082203185
4205,297614.81551001803
4206,90696.11004963025
4207,786342.3938745172
4208,1723929.9710299955
4209,1078343.8073301478
4210,159750.30310663363
4211,2558437.4222613308
4212,1414552.3008174982
4213,3838633.827157255
4214,1091559.2684649664
4215,672502.876924958
4216,1175272.194544206
4217,847973.4794677743
4218,959520.9314003245
4219,536985.5619054177
4220,1198424.0441883896
4221,465577.9181626463
4222,920606.1178578056
4223,1151087.567224984
4224,637823.7630081486
4225,1526714.7990758575
4226,1188999.9318395997
4227,727984.9232664
4228,504171.8026569417
4229,593120.2689533767
4230,3288190.871490117
4231,691919.2377751761
4232,736239.1633009039
4233,662415.2760326174
4234,766624.2858219594
4235,1302793.5696596692
4236,679103.6748731827
4237,865216.1157311368
4238,220895.64934281528
4239,226095.4344234559
4240,1052761.2972391804
4241,1853490.508515008
4242,591921.341205828
4243,2596726.523190998
4244,661568.0669195316
4245,1615098.530422379
4246,2732828.522209134
4247,313884.1226085276
4248,549252.0131107154
4249,734534.3945283438
4250,274992.8794307939
4251,233392.9263660177
4252,894317.6500208719
4253,2183846.774408937
4254,1337054.7916918371
4255,217659.3446759809
4256,132153.42373037073
4257,1034987.1937322944
4258,3045886.81764193
4259,1433679.9678600277
4260,1018414.6583650007
4261,1038451.7830048309
4262,608963.0731864825
4263,349445.1466691521
4264,737059.0541703673
4265,3065127.821189778
4266,144167.24535886044
4267,378038.65377087786
4268,1827761.2938524452
4269,279494.4065680837
4270,856826.3581637111
4271,236993.1315885314
4272,505100.0353439946
4273,1989595.213124474
4274,1813310.7919664504
4275,898274.3420361243
4276,854686.9261491921
4277,323837.7424495454
4278,1651754.2520890308
4279,639297.1164844857
4280,1693279.7480224515
4281,1987024.7321579005
4282,336987.91705664684
4283,1061753.3084099323
4284,1545181.487137303
4285,1857236.9037973278
4286,611737.8226846755
4287,796189.4034055598
4288,375258.2076082155
4289,566982.5001529222
4290,592810.1181909229
4291,2455709.3289262583
4292,1601640.5636047665
4293,382797.0096766091
4294,205168.24858670236
4295,2464349.057761327
4296,4106075.31751138
4297,1852717.3311808084
4298,727207.3724227543
4299,794125.4544920396
4300,4039569.5711787003
4301,373561.0069347418
4302,912335.0689150945
4303,255478.7355169667
4304,1990559.3247739759
4305,811221.3762017004
4306,933647.0697255953
4307,954249.0019958465
4308,1830485.6993071476
4309,1119139.3273684715
4310,1563716.4803365096
4311,234797.9969454754
4312,482564.06842505326
4313,577013.3901817903
4314,2279442.7462477908
4315,566130.1757090761
4316,966944.4655192171
4317,235058.2789016357
4318,4610997.405163146
4319,249075.24624040382
4320,387730.8020378287
4321,577188.0058936524
4322,1222245.1325173702
4323,1445675.5607920494
4324,390524.3620612839
4325,707966.504765162
4326,453810.1571756505
4327,1190828.2811008322
4328,893168.1644291044
4329,395969.55021706567
4330,1100907.3098496608
4331,1394781.647950938
4332,963168.832793275
4333,1667848.3194038456
4334,338490.1832238285
4335,2002590.66487913
4336,429235.30951938947
4337,941265.6026460015
4338,813963.8737474402
4339,1037023.7444769414
4340,773646.7964610623
4341,598742.4269562282
4342,492079.9144276081
4343,1652385.8412701264
4344,693206.1961895758
4345,1451215.9667197105
4346,992831.1388297975
4347,1201067.8123993953
4348,2339041.886973835
4349,2267959.926474328
4350,1904946.6775654682
4351,1877846.926480565
4352,1235959.5560887924
4353,2026691.3664977888
4354,780210.5909195541
4355,1119785.225378581
4356,1525670.2400461244
4357,275961.73627270316
4358,1174114.106470181
4359,361148.51264164463
4360,1865116.798339333
4361,187284.36603955287
4362,3159999.3895035074
4363,387403.363367266
4364,480846.89184724103
4365,518054.80780301406
4366,1070412.6685881591
4367,492591.74369271024
4368,646082.1387828076
4369,956335.9802250732
4370,2398555.567461242
4371,999668.8658942122
4372,1203660.8075928665
4373,701181.9944493388
4374,1596416.7372632667
4375,1881277.1339291036
4376,1374907.0247552781
4377,2431935.3345460324
4378,408779.26555002277
4379,435925.88977625215
4380,1131686.5755208386
4381,691139.9329008537
4382,753308.7240347125
4383,1613928.36195508
4384,1038726.1384714727
4385,1738501.0477199624
4386,939800.141749878
4387,1388660.9063495442
4388,1975396.3252800235
4389,112199.18702937235
4390,2623682.8966647033
4391,2705925.6473686574
4392,910175.7680301509
4393,372523.4868804197
4394,2023546.4364514714
4395,1556822.3497046975
4396,2956595.0848004622
4397,579758.0794214924
4398,641635.0349364943
4399,775278.8062250948
4400,2240029.1129940655
4401,244504.60952370605
4402,1907431.7419610808
4403,897987.3601177733
4404,1079180.4849476519
4405,2095169.6407383003
4406,1183990.4405330983
4407,1177304.8564164424
4408,670851.3568036411
4409,1630623.6429436237
4410,805262.3143951287
4411,695678.5168284822
4412,449177.5897556591
4413,626394.5410837356
4414,1416433.1721079282
4415,1039217.3220015949
4416,1399828.0018306589
4417,375343.3247990429
4418,2459452.8927934975
4419,109602.44175964025
4420,942020.3287807698
4421,1403063.8441544415
4422,647568.2189119102
4423,774367.0568447332
4424,112802.64710666263
4425,948147.3020705037
4426,1147654.3182683208
4427,942411.5138870246
4428,1743386.507457487
4429,3122287.9478930742
4430,322062.9331455974
4431,262188.2931467073
4432,909590.2032731406
4433,350397.2978084971
4434,2044767.7853154612
4435,802157.1293299411
4436,4376603.716825657
4437,801254.6453143641
4438,998826.8325754676
4439,2395745.060890296
4440,1190828.2811008322
4441,854543.8604112943
4442,1091970.4057610775
4443,511373.8412169431
4444,744937.0807120313
4445,364471.3775242219
4446,830462.1643087947
4447,986322.5200923117
4448,1753334.8393897295
4449,1716601.8777848764
4450,2658784.8344085654
4451,1245599.5423407876
4452,679336.1529236722
4453,708323.3835084022
4454,1182937.4721089413
4455,1844687.7787916528
4456,977689.5458264712
4457,729260.9645822847
4458,225542.0792566084
4459,1505596.752175548
4460,498529.2333623718
4461,4046893.2289619884
4462,1566885.8751397918
4463,3539586.996030509
4464,3114164.2644221815
4465,239243.9667644211
4466,257907.394345624
4467,661663.4310776556
4468,465187.9647074673
4469,564831.5106079192
4470,552485.7024376589
4471,659647.4290709053
4472,1508476.4547514284
4473,451446.0888360701
4474,194682.98498042143
4475,1615098.530422379
4476,3124884.6186159137
4477,812513.0726970263
4478,583761.8261828941
4479,142902.09942977538
4480,638677.709244975
4481,306442.75004845555
4482,924810.83367904
4483,630902.7207815805
4484,548562.1886062137
4485,368448.9245748533
4486,1398520.1458013025
4487,278213.96014433046
4488,1326612.3524887392
4489,495693.95227760135
4490,1495450.8765402748
4491,486049.3319606231
4492,1781191.509840268
4493,1913132.0998539038
4494,757570.44008117
4495,365465.3382935034
4496,1392026.452821587
4497,225290.63482521262
4498,1558204.141626657
4499,1417490.105630404
4500,603667.3119685509
4501,735049.1240686841
4502,215721.08937991748
4503,270899.4055100806
4504,687385.3036095324
4505,1470658.6933809165
4506,1124839.8099116168
4507,151846.84335048145
4508,1628652.2124696746
4509,1695751.270135874
4510,894058.1995695466
4511,594108.321236954
4512,161228.0907469013
4513,663798.1945999896
4514,908094.3519421752
4515,245729.20984534023
4516,781667.0709815327
4517,2405436.0614047064
4518,2424720.6188656134
4519,214785.07330324486
4520,822503.0455536573
4521,1375447.3444524414
4522,653244.9170942351
4523,604030.3221656013
4524,1490532.1291078825
4525,638335.0498163189
4526,739505.6190055313
4527,503323.362972426
4528,445995.42636836454
4529,610749.7002850224
4530,220144.23763016314
4531,2326277.54516424
4532,965315.2850499721
4533,301362.8171238228
4534,846180.9292380817
4535,1143230.5484999951
4536,1426224.7060900405
4537,838685.9059393606
4538,2367243.438130874
4539,227120.73305173832
4540,965382.8461559962
4541,214766.41597732066
4542,697476.6793848292
4543,1254751.614299416
4544,355815.32567898877
4545,766700.8662988023
4546,1207456.7382150583
4547,358025.34915211255
4548,1066878.2962831047
4549,422440.7454133631
4550,856604.1524517791
4551,694076.8777997164
4552,862577.1821677635
4553,1254712.1459107895
4554,695225.363825251
4555,485445.4994245323
4556,2552559.5641059033
4557,1124979.4327414543
4558,1042183.7284023254
4559,638915.2193972103
4560,2049392.1537481789
4561,472888.1298857649
4562,70416.2418082359
4563,931295.7690261889
4564,2691397.22378544
4565,868235.8334746876
4566,1615262.5921796234
4567,1256471.6670791085
4568,719769.6000838459
4569,2713206.31283062
4570,481570.8616610229
4571,1998214.2221151593
4572,1176135.0245881327
4573,1299776.2646156289
4574,3090687.644513738
4575,2035499.38228645
4576,1657830.478957546
4577,818569.3114331719
4578,1624490.9864880573
4579,2309043.795223023
4580,1452376.4598272406
4581,1246511.7303469537
4582,2051770.3640930578
4583,382484.0991895835
4584,242590.7859369569
4585,234255.475432563
4586,1391112.0705884667
4587,1450570.025380678
4588,1062696.8653517284
4589,2641057.9802852036
4590,741839.7651248358
4591,1443385.6344036376
4592,1270687.0765520632
4593,2824345.9922155337
4594,1664659.8302939795
4595,219880.58143386588
4596,575231.7720285594
4597,345167.8868627103
4598,199191.1765843669
4599,726134.9344426921
4600,212975.6485572682
4601,1467677.2687360838
4602,92877.65979178203
4603,861338.2596288777
4604,1537124.8175481022
4605,1766209.085508317
4606,673871.1731528195
4607,800648.6005319036
4608,2401226.941782093
4609,824626.6597645396
4610,369506.4142801465
4611,661690.5828614502
4612,1672708.6184274321
4613,961258.8551275381
4614,2025757.394756352
4615,106118.132617095
4616,743301.2777416268
4617,4691615.976826075
4618,386045.53461725614
4619,731245.516409475
4620,1378038.9880809763
4621,522822.8587407694
4622,924922.5875969583
4623,413301.17490908696
4624,1245877.8809640803
4625,234502.60551105926
4626,567487.1719868853
4627,2117955.0640985207
4628,384127.4403241124
4629,888785.2798541076
4630,556527.2880178014
4631,301019.4601395395
4632,3061560.117015029
4633,529543.883074339
4634,670827.6963024636
4635,2353989.382231748
4636,255853.9617535775
4637,868466.2865316727
4638,410594.4854856076
4639,451642.0250982048
4640,2580518.321516868
4641,1018550.8910225889
4642,1184695.0651546314
4643,258082.79238491983
4644,713957.0613299466
4645,597683.5035905787
4646,2043623.0296826144
4647,516114.342784107
4648,2350533.327071518
4649,951211.0207218557
4650,1494509.764713178
4651,1136858.010478508
4652,135616.86127019048
4653,1537935.0660091934
4654,1827632.5136232215
4655,1780641.310035841
4656,1262752.572346623
4657,1548469.8075666137
4658,920186.5938190782
4659,1094864.148888762
4660,173761.31419576603
4661,667093.5687991106
4662,380647.5819833232
4663,1449985.4190299094
4664,769418.051907631
4665,1764994.4945832512
4666,351360.7636483247
4667,168871.38422118052
4668,731321.508767056
4669,440250.15702474274
4670,2027129.6879919479
4671,864019.0004461406
4672,726326.7960165752
4673,1539291.2508989233
4674,2850552.734803769
4675,405187.2935508588
4676,811780.7585623668
4677,182789.27487139942
4678,997260.8708921954
4679,1491233.2826802991
4680,1417161.034441117
4681,1248891.414884514
4682,898760.9265162428
4683,495430.62682484125
4684,2644046.190904726
4685,388219.70195475366
4686,922842.7647351236
4687,2334074.4079201478
4688,402017.10673934914
4689,207024.65077239953
4690,1743779.0906513955
4691,1522888.818854034
4692,1083511.0493692255
4693,573014.3293032122
4694,1186446.360277654
4695,3154690.2049519625
4696,786702.4375525237
4697,957540.6240645387
4698,1761048.8273559525
4699,1151248.7394713776
4700,419925.0462314863
4701,413680.46142880665
4702,3331460.4226814522
4703,686722.4243680021
4704,1405731.939793608
4705,851929.0418232636
4706,2886920.5545139154
4707,619834.0362250112
4708,2078234.1071104906
4709,278051.8562480509
4710,882386.0499222741
4711,436477.4038942187
4712,394432.80857188895
4713,879828.5261623233
4714,576311.0643224785
4715,2089374.3338706605
4716,367142.84878057224
4717,1353662.0477115698
4718,502954.9950266923
4719,942230.7035525583
4720,3819559.389867747
4721,665584.4167401058
4722,582113.9605288727
4723,760980.6111906193
4724,1527054.4761199262
4725,209489.08226675075
4726,2594197.280287553
4727,1481190.1623426566
4728,428741.8809699271
4729,1143935.3076445537
4730,1127901.7087781457
4731,505231.85960339045
4732,2345559.7413023105
4733,1223231.0830031694
4734,655136.8250079358
4735,1736274.0873118336
4736,2464404.839163002
4737,713215.9108297684
4738,1210642.6980425431
4739,420572.1362910795
4740,215064.2532511471
4741,449354.47253790975
4742,838610.3986466479
4743,626720.2116925655
4744,1325216.6437457013
4745,653266.2416509066
4746,4005384.546155355
4747,998071.3924350436
4748,597799.979940459
4749,533325.4544844972
4750,744103.5975103797
4751,2817716.6452980046
4752,282629.1587289552
4753,1840647.9669271288
4754,334919.216849754
4755,1563651.2537473822
4756,1019755.5290046986
4757,703897.667921674
4758,214424.55288257427
4759,892350.8800993057
4760,1309959.5073906977
4761,652724.1796887107
4762,1985396.675480016
4763,1995015.3048191278
4764,1414043.0643265364
4765,432055.18936323706
4766,2044053.7451379227
4767,341416.5149665002
4768,1104611.1109994776
4769,959027.7700341825
4770,2818716.624423173
4771,1965971.9070670346
4772,869537.2830302118
4773,1390527.8821594352
4774,1022253.1147667922
4775,974809.4250319987
4776,672525.736281645
4777,1155757.1422532338
4778,1125669.0351251536
4779,1193484.3687961479
4780,4598704.585694285
4781,1291989.1187115032
4782,4819385.8490440855
4783,3970830.0784644145
4784,675296.894396078
4785,1200639.2559856467
4786,1041369.3077580415
4787,847903.570272785
4788,2485394.656150379
4789,1012318.5470696152
4790,243327.31289722575
4791,857847.232389723
4792,1517001.8629814608
4793,1593669.3594392857
4794,4318278.552724792
4795,4991351.2019035155
4796,1245810.2470780578
4797,133653.95674149605
4798,430895.3755580308
4799,652059.2347692614
4800,783651.3964098846
4801,673291.561930121
4802,865614.5846845808
4803,1163643.4512107666
4804,1289087.485986582
4805,113673.5447225086
4806,271363.73198667873
4807,1400140.384880627
4808,1177947.7139792233
4809,925036.8411720634
4810,892764.1952032993
4811,2782765.182595278
4812,861211.3503611479
4813,619710.5963163554
4814,498515.72818735836
4815,833753.7580485939
4816,755283.5843536314
4817,743239.4415143077
4818,409135.5508132825
4819,586115.3230593983
4820,449316.82051892823
4821,647547.7972423785
4822,1530682.6268474995
4823,528683.2457668708
4824,403002.1991197402
4825,286689.56885214895
4826,3307418.7593560535
4827,3347268.2477528756
4828,770074.3139698894
4829,891758.4842456591
4830,361491.0367746257
4831,1086437.50003888
4832,1002814.8056644589
4833,448197.6074800166
4834,868253.4766713367
4835,486687.75433247426
4836,3618499.769648113
4837,3037245.798724623
4838,391317.93944494944
4839,900984.7706547931
4840,2194724.571441889
4841,1059358.845942642
4842,1170248.8758724811
4843,1179404.9538191878
4844,1564065.8511591754
4845,2781756.328623933
4846,531013.7886278413
4847,908931.9429996796
4848,2043085.8494301632
4849,530964.8092230388
4850,545262.9296515046
4851,347602.7786587795
4852,1295776.05917416
4853,826853.1644686543
4854,1677158.5880453417
4855,1283219.0237494167
4856,945284.929009956
4857,222349.93813693666
4858,154576.4259569411
4859,1061785.23424849
4860,789040.2299524915
4861,1635885.9432352642
4862,1671183.4713625722
4863,522090.5593029984
4864,3855753.1878122166
4865,1518370.762127002
4866,716832.946546412
4867,1722089.8409339741
4868,629065.9798786752
4869,152783.6023755999
4870,687949.0487498578
4871,1448046.2773303415
4872,213961.8801648769
4873,698377.0395803573
4874,361866.1866906483
4875,866696.9505293156
4876,924078.4536578667
4877,1620139.2661318118
4878,1078625.540739335
4879,464026.3491679042
4880,1809592.4099319533
4881,562234.7261735207
4882,417266.01846823894
4883,3398323.819916569
4884,477966.0817985946
4885,567129.1283991402
4886,380666.6889767819
4887,707109.9920780725
4888,613489.5107990676
4889,578273.8596823742
4890,1542405.876173567
4891,664562.4000624989
4892,943160.5174901424
4893,791706.2648750589
4894,845948.5782457315
4895,899269.07620798
4896,478125.4832387346
4897,806089.5518026552
4898,1848563.4929283652
4899,575250.9972737217
4900,1181262.18748749
4901,157568.78456593107
4902,802858.0332729911
4903,514205.8572906039
4904,651594.4510901573
4905,974226.9549752098
4906,2508177.150523088
4907,914436.9140969282
4908,2740934.3961962326
4909,2646268.643222392
4910,770425.1146337334
4911,1522202.388374098
4912,1729586.6359298814
4913,1958878.2840457673
4914,610192.9413809252
4915,580394.7462722352
4916,1487401.8380067025
4917,330978.6614535189
4918,589715.9484091997
4919,820333.8673974973
4920,959237.9780998677
4921,2914265.4845749186
4922,712502.5611610649
4923,854688.2216493209
4924,914103.8864860636
4925,1224426.7333001564
4926,627083.0413526999
4927,773949.2544793395
4928,538057.6787518542
4929,1839731.8071887412
4930,1182223.8570691375
4931,1364543.8400117992
4932,478958.42869409063
4933,555751.9149435104
4934,1172580.8454602994
4935,347208.85031017987
4936,229328.77738417088
4937,642220.4662244803
4938,2707906.2941756407
4939,1041457.994749542
4940,1821284.8623128808
4941,1244387.229462904
4942,642597.852002889
4943,100577.65815075648
4944,450266.6477177327
4945,1899495.3008092288
4946,1707376.7894606492
4947,862232.391817982
4948,569152.0522766118
4949,978885.1047604592
4950,552703.5985789819
4951,2409167.3717630324
4952,446812.2430738759
4953,2718308.543694724
4954,792010.1152327067
4955,1084921.8182740905
4956,770004.659388583
4957,180426.0960631718
4958,2204844.6171522643
4959,859486.4971148289
4960,1305035.1003409612
4961,1096511.0111437903
4962,865473.6567506419
4963,1498066.1501025818
4964,1104910.0009419625
4965,1127450.7848743205
4966,98613.43441786342
4967,802538.7914638482
4968,736931.7054003088
4969,130252.28355184384
4970,2042832.9321458817
4971,616077.1748644559
4972,943830.4190267924
4973,447724.0914830971
4974,1670879.9329998475
4975,1692292.3238980647
4976,994671.5583116993
4977,160597.8992913654
4978,2312298.0542486305
4979,909835.1479035179
4980,702586.2345449703
4981,775788.791902552
4982,962363.2447705925
4983,2390604.7945615365
4984,650514.9137060224
4985,2605606.997667293
4986,499084.38366298995
4987,981010.2775651355
4988,182676.92962632564
4989,1970817.531610026
4990,120717.01895993963
4991,1417490.105630404
4992,1250127.4724771078
4993,712593.3667240726
4994,1147528.3100828012
4995,1505708.0461104566
4996,831372.5294514765
4997,1544171.5348179394
4998,2371999.7170420266
4999,393367.1758861239
5000,2573966.6863873876
5001,1284135.3533386816
5002,831917.433150502
5003,1348275.1953570973
5004,492238.29840354837
5005,859492.8583586336
5006,712765.6971498246
5007,892870.3256536114
5008,703878.8985451806
5009,469423.8442726952
5010,791908.3041528136
5011,1161335.7058991925
5012,290543.0627968629
5013,1540868.4662689655
5014,381442.23410666775
5015,1704037.3828045425
5016,1071968.1037654902
5017,469766.45065948076
5018,230722.62804219645
5019,1957448.6776797657
5020,2028361.648691128
5021,643798.4950663565
5022,434784.35015793354
5023,2285834.7114771395
5024,854688.2216493209
5025,680138.2929689628
5026,335009.3614072579
5027,1846188.6411204427
5028,460418.71170262987
5029,633476.3211427308
5030,819133.428501055
5031,1685948.7143787164
5032,864912.4454930105
5033,1067632.8457629818
5034,419225.36513732653
5035,1037597.5737245854
5036,1605859.9995359436
5037,260942.01074396982
5038,1019551.8807595175
5039,1592326.2227362776
5040,739651.5331655229
5041,450139.01489328657
5042,1921542.1883085025
5043,2451609.124666892
5044,1440709.948366934
5045,1574688.9023075819
5046,1093855.4111668854
5047,494026.18430032016
5048,3055125.7621998806
5049,426822.934821195
5050,1373252.022301551
5051,1333521.7727286108
5052,1129292.6957329114
5053,715477.4964101552
5054,1044895.1746806001
5055,1826884.143730176
5056,1007517.8621694065
5057,1725235.0409328993
5058,620940.1865167007
5059,1758580.8934683446
5060,865375.430076278
5061,567195.952834413
5062,476134.06236421765
5063,403216.8829888445
5064,3452623.857507084
5065,697850.3859908896
5066,696011.332624701
